0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
65,67,66,64,64,68,70,68,66,66,67,67,63,65,65,63,64,67,69,67,67,65,65,65,63,65,65,63,64,66,68,67,66,64,63,64,65,66,66,65,65,66,67,66,62,63,63,63,67,67,67,65,64,65,64,63,60,61,62,62,66,66,66,65,63,63,62,61,61,60,60,61,66,65,65,65,64,62,61,61,62,61,61,62,66,65,65,66,65,64,63,62,61,62,64,64,64,64,63,64,65,65,64,62,61,61,60,60,65,64,63,64,65,65,63,62,60,61,60,59,65,64,62,62,63,63,62,62,59,60,60,60,63,62,61,61,61,62,62,62,57,60,62,62,2
66,65,65,65,65,62,63,65,64,66,67,65,67,67,65,63,65,63,64,64,63,64,66,64,66,67,65,64,64,63,64,64,63,63,65,65,63,63,64,65,63,64,64,64,63,63,65,66,62,62,62,63,64,65,65,64,63,63,64,65,63,63,61,60,65,66,65,64,64,62,61,62,63,63,61,58,62,64,63,62,64,62,60,60,63,62,60,60,59,61,60,61,64,63,60,60,62,63,61,58,58,58,59,59,59,59,59,60,59,60,59,57,59,60,60,59,58,58,59,61,59,60,59,58,61,61,61,59,58,58,59,61,62,62,62,61,62,61,60,60,59,59,59,59,2
66,67,67,65,64,64,64,63,64,64,63,61,67,67,66,64,63,64,64,63,65,64,61,59,67,66,63,60,61,62,62,61,65,62,59,58,67,64,59,57,58,61,61,59,64,61,58,58,66,63,59,57,58,61,61,59,63,62,60,60,66,64,61,59,61,63,63,61,63,63,63,63,63,63,61,60,62,64,64,62,62,63,64,63,60,61,61,60,62,63,63,62,59,61,63,62,62,61,60,60,63,66,64,60,58,62,64,64,63,62,61,61,63,63,61,58,59,62,64,62,63,61,61,61,62,60,59,58,60,63,65,61,60,59,59,61,61,60,59,60,61,64,65,62,2
61,64,66,66,61,66,69,67,65,67,68,68,60,63,65,65,65,68,70,66,64,65,67,67,60,65,66,65,66,69,69,66,64,65,67,67,62,67,67,64,64,67,67,66,65,66,68,69,64,67,65,62,62,65,66,66,66,67,68,68,64,65,63,60,63,64,66,66,67,67,67,67,63,63,62,61,64,64,65,65,66,66,66,67,61,62,63,64,64,63,63,64,65,66,67,68,63,63,65,65,66,65,65,65,66,66,65,65,59,60,62,64,64,63,63,63,63,63,63,63,58,58,62,64,64,63,63,63,62,62,62,61,60,61,64,65,65,65,65,64,64,63,63,62,2
67,67,67,67,68,70,69,66,67,70,67,62,65,66,66,66,67,68,67,65,67,69,67,64,64,65,65,65,66,67,65,63,66,68,67,65,66,66,65,65,66,65,64,63,65,67,66,65,68,67,67,67,66,65,64,63,64,65,65,64,69,68,67,68,67,65,64,63,64,64,64,64,67,66,66,67,67,65,64,64,65,64,65,65,65,64,64,66,66,64,63,64,66,64,65,66,64,60,59,62,64,63,63,66,68,64,63,63,65,64,63,64,65,65,65,65,66,61,59,61,63,65,66,66,65,66,66,65,64,58,56,60,62,64,65,65,64,63,64,65,64,59,58,61,2
65,67,66,66,67,66,66,67,67,66,67,69,66,68,67,67,67,67,68,70,69,66,65,65,66,68,68,67,68,68,69,70,69,65,63,63,65,66,66,65,68,67,66,67,66,64,63,63,63,63,63,62,64,63,63,64,64,63,63,63,62,62,62,61,60,59,60,62,63,62,62,62,62,62,63,62,60,59,59,61,62,61,61,62,63,63,65,64,63,60,58,58,59,60,61,63,62,62,63,63,62,62,61,61,60,61,62,63,62,63,63,61,64,64,64,63,62,61,59,58,63,65,64,60,63,62,62,62,61,60,59,58,64,65,63,59,63,61,60,59,60,62,63,64,2
68,64,62,64,65,63,63,65,66,65,64,62,62,61,61,63,62,61,63,66,65,65,63,62,59,61,62,62,61,60,62,64,62,61,61,61,62,64,65,63,61,61,61,62,60,58,57,59,64,64,64,63,62,62,61,60,62,60,58,58,63,62,61,62,62,62,61,61,67,64,61,60,63,61,61,62,61,60,61,63,67,65,63,61,63,62,62,63,61,58,60,65,63,63,62,61,64,62,62,63,61,59,61,64,65,62,60,61,60,60,61,64,63,60,60,62,63,61,60,61,58,57,60,63,63,60,59,61,63,62,61,61,63,61,61,63,62,59,58,59,63,65,64,61,2
60,60,60,61,60,60,61,61,62,62,56,51,62,61,60,60,57,59,61,63,64,62,56,49,62,62,62,61,58,60,61,63,63,60,53,48,61,63,63,62,63,62,59,57,55,53,50,48,60,63,64,64,65,62,57,52,49,48,48,49,61,62,64,64,64,60,56,52,49,47,48,50,61,62,63,64,63,61,58,56,52,48,48,50,60,61,63,64,65,63,61,58,54,49,48,50,60,59,61,65,66,60,56,52,48,47,49,50,61,62,62,63,59,55,53,51,48,46,48,47,62,63,62,59,55,52,51,51,48,46,46,46,61,63,61,58,55,52,51,50,47,46,47,46,2
50,45,44,48,50,49,49,51,54,54,55,55,47,46,46,48,49,48,51,55,53,52,54,55,45,47,49,48,46,46,51,56,52,50,52,56,46,50,51,47,43,45,50,53,50,47,50,56,49,51,51,47,45,47,50,51,50,47,50,56,51,51,49,47,48,51,53,52,51,49,52,56,50,49,47,47,50,52,53,52,53,53,55,56,49,47,46,47,49,51,51,51,54,56,58,57,49,50,49,52,50,45,47,50,55,56,55,54,49,51,52,55,52,46,48,51,53,54,54,53,47,49,51,54,52,48,53,56,52,52,52,53,47,48,47,49,49,49,55,58,52,51,51,52,2
52,53,55,55,57,60,62,62,63,65,64,62,54,55,56,56,56,58,60,61,63,63,63,61,56,56,57,58,57,57,59,62,63,63,62,62,57,56,57,58,57,57,58,62,63,62,61,62,56,55,56,57,57,56,57,60,62,61,60,60,55,54,55,55,59,58,59,62,64,64,63,62,53,52,54,54,58,59,60,62,64,67,66,65,52,52,53,53,54,55,57,58,62,65,65,63,52,52,54,55,54,54,53,53,57,59,61,63,53,54,56,58,58,58,56,55,58,60,61,64,53,55,57,59,59,59,56,55,58,60,61,63,53,54,55,57,56,57,56,56,60,61,62,65,2
62,61,63,66,67,65,65,67,69,68,66,64,63,63,64,65,66,65,66,67,67,68,67,66,64,65,65,64,64,66,67,67,65,67,67,67,64,66,65,63,63,67,69,69,65,66,66,66,63,66,66,63,63,68,71,70,68,66,65,65,63,66,67,65,65,69,71,70,70,67,64,66,63,66,68,67,67,68,69,69,70,68,66,67,64,67,69,68,68,68,68,68,69,68,68,69,62,65,67,68,67,66,67,68,69,68,68,70,66,68,70,70,68,67,67,68,68,69,71,72,67,68,69,70,69,68,68,68,66,69,72,72,64,65,66,67,68,68,68,69,65,70,72,70,2
66,69,69,67,66,66,64,63,65,67,68,66,66,68,68,67,66,68,68,66,66,67,67,67,66,67,67,67,67,69,71,70,69,68,69,68,67,68,68,68,66,68,71,72,72,71,70,70,68,69,70,70,64,65,67,70,72,72,70,69,68,69,70,70,62,62,63,67,70,70,69,68,68,67,67,68,65,64,65,67,68,68,68,69,67,65,65,66,69,68,69,70,69,67,68,71,69,66,64,65,70,73,73,71,71,69,68,70,71,68,66,66,69,72,72,71,70,69,69,71,70,69,68,67,68,70,70,70,70,70,70,73,67,68,68,67,67,70,69,69,71,71,71,74,2
57,57,56,55,56,58,57,55,60,64,59,56,57,57,56,57,59,61,60,57,59,62,59,57,55,57,58,58,60,60,58,54,58,61,59,59,55,57,59,59,59,57,55,52,57,61,63,64,56,56,58,60,58,53,52,54,57,62,65,64,59,58,58,56,53,53,55,59,61,62,62,61,61,62,60,57,54,55,59,62,62,61,60,59,59,63,63,61,60,62,61,59,60,61,62,62,58,60,61,61,63,66,64,59,60,62,64,65,58,58,57,56,60,65,66,63,64,64,64,65,59,60,59,57,58,62,64,64,64,64,64,64,60,62,64,63,61,60,61,61,61,63,64,62,2
61,62,59,61,62,62,61,59,59,62,66,67,62,63,61,61,62,62,61,60,61,64,67,67,62,63,63,66,66,65,63,62,63,66,66,65,64,62,62,64,66,64,62,61,63,66,66,63,61,61,62,63,64,65,65,66,67,66,64,62,61,62,61,60,64,64,66,67,68,67,65,63,61,63,62,60,64,65,67,68,69,68,66,64,63,65,66,65,66,66,67,68,68,67,66,65,66,68,68,67,66,66,66,65,65,64,64,64,68,69,67,64,64,64,64,64,63,62,62,62,65,66,65,62,64,65,66,66,66,65,64,64,60,61,62,63,64,66,69,70,70,69,67,67,2
66,63,62,64,64,62,63,66,66,63,64,65,67,63,63,66,66,63,62,65,69,66,66,67,66,64,64,65,66,64,64,65,69,66,66,68,66,65,63,62,63,65,66,66,67,63,64,66,65,63,64,63,62,66,70,68,63,63,64,66,65,64,65,64,63,66,69,67,62,64,66,67,65,65,66,66,65,66,68,66,62,65,68,69,64,65,66,67,66,66,66,65,63,65,67,68,64,65,66,67,66,65,64,65,65,65,65,67,64,65,66,66,67,65,64,67,67,65,64,66,65,66,66,66,67,65,66,70,69,66,65,66,66,67,66,66,67,66,67,72,70,68,66,67,2
64,64,66,66,65,66,66,64,64,66,66,65,66,67,67,67,65,65,65,65,65,63,62,61,67,67,68,67,65,63,64,66,64,61,59,59,66,66,66,65,65,62,63,65,64,59,57,59,66,65,63,62,66,62,61,62,60,60,60,59,66,64,63,64,67,62,61,61,60,60,61,61,66,63,63,66,68,62,60,60,60,62,63,63,66,63,63,66,67,62,59,61,61,63,64,63,66,64,63,63,65,60,60,62,63,64,64,62,67,65,63,61,61,59,60,63,63,63,63,61,67,66,63,61,59,57,60,62,62,61,62,61,68,66,63,62,59,57,59,62,60,60,61,61,2
63,62,61,61,62,63,63,63,60,62,63,62,63,63,62,62,63,63,64,64,64,64,62,59,62,62,62,62,62,61,61,61,62,62,61,59,60,60,60,60,59,58,57,57,59,60,61,61,59,58,58,57,56,57,58,59,63,62,62,63,61,61,62,62,61,61,60,60,62,61,61,61,64,63,63,63,63,63,62,61,62,62,62,63,62,61,59,59,60,61,62,61,59,61,62,63,58,57,56,56,58,60,60,60,57,59,59,59,57,57,58,59,59,60,59,59,61,61,59,57,60,61,62,61,60,59,59,59,64,64,62,59,65,65,64,62,59,57,59,60,62,64,63,61,2
61,62,63,63,63,61,60,60,62,62,60,57,58,60,62,62,62,60,60,61,63,62,60,57,58,60,62,62,60,60,60,61,61,61,60,60,62,63,63,61,59,60,61,61,59,59,61,62,62,60,60,61,60,62,62,60,59,60,61,62,60,58,58,60,59,62,63,62,61,61,61,60,61,59,58,59,57,61,63,64,63,62,61,60,62,60,58,57,57,60,62,61,61,62,61,60,58,58,57,57,60,61,60,58,57,59,60,60,56,58,60,61,64,63,61,58,56,58,59,59,58,60,61,62,63,63,62,60,60,61,62,61,59,60,59,58,60,61,63,63,64,65,65,64,2
59,58,59,61,61,60,59,61,60,62,63,63,60,60,60,61,61,60,59,59,58,59,61,62,62,61,61,61,62,62,60,58,58,60,61,62,61,62,61,60,62,64,62,58,59,62,63,63,62,62,61,60,61,63,63,62,60,62,63,63,63,61,59,60,63,65,64,60,60,62,62,62,62,61,60,60,63,65,63,60,61,63,62,60,60,61,62,61,61,62,61,60,61,64,63,60,60,61,62,61,60,60,60,58,60,64,64,61,62,61,59,59,61,62,60,57,59,62,63,62,62,61,60,59,61,64,63,60,58,59,60,60,60,61,62,61,61,63,64,64,59,57,56,57,2
64,65,66,65,66,66,66,65,65,64,64,64,65,66,65,63,64,64,64,64,64,63,63,64,63,64,63,61,62,62,63,63,62,62,63,63,62,63,62,62,61,61,62,62,62,62,63,64,63,63,63,62,60,61,63,62,58,57,60,60,63,64,64,61,59,60,62,62,59,59,61,62,61,64,62,58,59,59,62,62,59,60,63,64,59,61,60,57,59,59,61,62,60,61,64,64,59,60,61,60,59,59,61,61,59,60,62,62,60,60,63,65,61,60,61,61,59,60,61,61,59,58,60,63,62,61,62,62,60,60,61,60,57,55,56,59,63,62,62,62,60,61,62,61,2
64,63,64,65,63,60,62,66,64,60,60,63,66,64,64,65,63,59,60,65,63,60,61,63,64,63,63,64,64,62,62,63,63,60,61,63,58,60,62,63,63,64,64,63,64,61,61,63,61,61,61,62,62,61,61,61,62,60,59,59,63,61,62,64,62,59,59,62,65,63,60,59,63,61,62,64,61,55,56,61,64,63,61,59,61,59,59,61,59,55,55,58,58,59,61,61,60,59,58,58,58,58,57,56,55,57,59,60,61,61,59,57,59,62,61,57,58,58,59,58,62,61,60,59,60,62,61,60,60,60,59,58,61,60,59,60,60,59,59,61,59,59,59,60,2
63,62,61,59,64,63,61,60,61,63,66,67,61,59,59,58,61,62,62,61,60,60,60,61,61,60,60,59,55,58,61,61,59,57,57,58,63,62,63,61,53,57,61,62,61,60,61,62,61,62,61,59,58,61,63,65,64,60,58,61,58,58,58,58,60,62,62,60,59,56,58,63,57,57,56,56,60,63,62,59,56,54,57,64,59,57,57,56,60,62,62,61,60,57,57,61,59,58,58,58,58,60,61,62,63,59,56,56,58,58,59,59,58,58,58,60,62,59,56,56,58,58,58,59,58,58,57,58,60,59,57,58,60,59,58,57,58,59,59,60,61,59,58,61,2
66,63,63,64,62,58,56,57,62,66,66,62,57,56,58,61,62,59,57,57,61,64,66,62,54,53,55,60,62,61,60,61,61,63,64,62,63,60,60,63,64,63,63,64,62,63,63,62,61,60,62,62,61,63,64,60,63,66,63,61,63,60,59,60,60,62,63,61,62,63,61,61,64,59,57,59,60,61,62,62,63,63,60,61,62,58,58,61,62,60,60,62,63,62,59,59,59,58,60,63,63,60,58,61,60,59,57,54,59,60,61,64,64,61,58,60,60,59,57,54,63,62,60,60,63,63,59,59,61,59,58,54,67,64,58,57,62,64,61,59,60,58,56,52,2
60,62,61,59,55,51,49,48,45,45,48,49,60,61,61,59,52,48,46,45,44,45,49,51,60,59,57,55,50,46,46,46,45,46,48,49,60,57,53,49,49,47,48,49,47,46,47,47,61,53,46,47,50,49,48,48,49,50,49,49,62,55,47,45,49,49,49,48,48,48,48,49,63,57,47,44,46,48,49,48,47,47,48,50,59,53,45,42,44,45,47,48,47,48,49,51,52,46,42,43,44,45,46,47,48,49,49,49,48,44,44,47,46,47,47,48,49,49,48,47,48,44,45,48,47,48,49,50,49,47,47,47,45,41,42,44,45,48,51,51,48,47,47,49,2
51,50,45,47,49,50,53,53,52,50,50,52,51,50,46,49,53,53,54,51,50,48,49,52,50,49,46,49,53,55,56,53,50,48,49,54,52,51,47,48,51,52,55,53,51,49,51,55,47,51,52,50,48,49,50,49,52,54,56,57,47,48,50,52,53,52,51,51,54,55,56,57,49,48,49,53,55,53,51,52,53,53,54,55,52,50,50,51,52,51,51,51,51,51,51,53,51,52,50,48,47,49,51,52,52,52,52,54,48,50,50,47,47,50,54,54,54,55,56,56,47,48,49,50,52,54,55,55,54,56,58,58,48,47,49,55,58,57,54,54,51,54,57,58,2
53,52,53,54,56,58,58,59,63,64,65,67,54,53,52,54,55,58,58,59,62,63,63,65,56,54,52,53,55,57,57,57,59,60,61,64,57,54,51,52,57,58,57,56,59,61,63,67,57,57,57,57,60,59,58,58,58,61,67,72,57,58,58,58,61,61,62,61,59,60,64,70,57,58,59,59,60,62,63,61,58,57,60,65,56,58,60,60,61,61,62,61,59,58,61,64,55,58,59,60,60,60,62,64,65,64,64,65,56,57,59,60,58,58,62,66,69,67,64,62,57,57,59,61,58,59,62,66,67,65,62,61,57,57,60,63,63,63,65,66,65,63,62,63,2
62,63,64,65,67,68,69,69,67,71,72,67,64,64,64,65,67,68,68,68,69,72,71,67,66,64,63,64,66,68,68,67,69,70,69,66,65,63,62,63,66,68,68,67,66,67,66,65,68,67,65,62,63,66,67,67,67,68,69,68,68,68,67,65,65,67,67,66,69,69,68,68,67,67,67,67,67,68,67,65,69,68,67,67,64,64,65,66,67,67,65,64,68,66,65,65,63,63,63,65,66,66,66,65,67,66,66,67,64,63,63,66,67,67,67,67,67,68,69,70,64,64,64,67,68,67,66,67,68,69,70,71,64,64,65,68,69,67,65,65,67,69,71,71,2
65,67,68,67,68,70,69,70,72,72,72,74,64,67,69,68,69,71,71,71,73,73,73,74,65,67,68,68,70,72,72,72,75,74,73,73,65,66,67,67,71,73,73,74,76,75,72,73,67,67,68,69,71,71,72,73,72,71,71,73,68,68,70,71,71,69,70,72,73,73,73,74,67,69,70,70,69,68,68,71,74,75,75,74,66,67,67,66,68,67,67,71,73,74,74,75,67,67,65,63,66,67,69,71,71,71,72,74,70,68,66,64,67,68,70,71,71,70,71,74,71,69,68,68,69,69,70,72,72,71,72,74,70,69,70,70,71,70,70,72,73,73,73,73,2
68,67,67,66,65,64,63,62,62,62,63,63,65,65,65,64,64,65,65,66,58,61,63,65,60,60,60,60,61,63,65,66,64,65,65,66,62,62,63,63,63,64,66,67,70,69,66,63,63,64,65,65,64,63,63,63,65,65,63,62,63,64,65,65,63,61,60,59,58,61,64,65,66,67,68,67,65,64,63,64,60,65,67,67,66,67,67,66,65,64,65,66,67,69,69,66,63,61,59,59,61,64,64,64,64,66,67,67,60,58,57,58,62,65,65,64,62,62,62,63,64,63,62,63,64,65,65,65,66,64,63,64,65,66,67,67,64,63,64,66,69,69,68,67,2
62,61,63,65,65,68,68,67,69,72,70,67,65,65,65,66,66,67,66,64,65,68,69,66,66,66,66,65,67,67,65,62,63,67,69,69,64,65,66,66,69,69,67,64,65,68,71,72,64,66,67,65,66,67,67,66,66,68,70,71,66,67,64,60,62,64,66,66,65,65,66,67,66,66,63,59,62,64,67,67,65,63,63,64,65,67,67,65,64,67,70,70,67,64,63,64,66,65,64,64,66,67,66,65,67,69,68,64,65,66,64,63,65,65,65,66,68,67,66,65,66,67,65,63,64,62,64,68,68,65,64,66,66,64,64,63,63,63,65,68,68,65,64,65,2
68,65,64,66,67,66,68,71,68,66,65,65,68,68,67,66,66,67,67,67,66,66,67,68,69,71,70,67,66,67,67,65,68,70,72,72,71,71,69,67,66,67,67,66,67,68,70,70,70,67,65,65,65,64,66,68,63,61,61,62,67,64,62,63,63,62,64,67,63,61,59,59,66,65,65,64,64,63,63,64,63,62,62,62,67,69,69,66,65,66,64,61,57,59,62,64,67,68,69,69,68,65,62,60,62,59,58,62,63,65,67,67,65,63,63,63,63,58,58,62,61,63,65,64,62,61,62,64,62,59,59,63,64,64,64,63,62,61,62,62,61,60,62,65,2
65,63,62,62,63,62,60,59,58,60,62,64,66,62,61,61,62,62,62,61,59,58,61,63,68,62,60,60,60,62,64,62,59,58,60,62,67,62,60,60,60,61,62,62,60,60,61,62,61,60,60,61,60,60,60,60,61,62,63,63,59,59,59,59,60,59,59,60,62,63,63,62,61,59,59,59,60,60,61,62,63,62,60,59,63,60,60,62,60,62,64,64,63,60,58,57,62,59,58,61,65,61,60,63,62,58,55,56,63,59,57,59,62,59,58,60,60,58,59,62,63,58,56,60,61,59,59,59,58,58,61,66,61,55,56,63,63,62,61,60,59,59,60,63,2
64,61,62,62,58,58,63,65,62,60,60,60,62,61,62,61,59,61,64,64,58,58,59,60,60,61,62,61,60,64,65,63,57,57,58,59,59,59,60,61,62,64,63,61,60,59,59,60,62,59,59,63,64,60,57,58,62,61,60,60,64,61,60,64,64,57,53,56,62,61,60,60,62,61,61,64,64,59,55,57,60,61,62,61,57,60,61,63,65,62,59,61,59,62,64,62,60,62,60,59,62,62,60,61,61,60,59,60,62,63,61,59,61,61,60,61,65,65,63,60,63,64,62,60,60,59,59,61,67,68,65,60,62,63,63,62,60,58,59,61,64,64,63,60,2
59,58,59,62,61,59,59,60,61,62,61,60,59,59,61,64,61,61,60,60,59,59,59,60,59,59,61,64,62,63,63,61,58,57,59,60,60,60,60,61,63,64,64,61,59,60,61,62,62,62,61,58,62,63,62,60,60,63,64,63,62,64,62,59,60,61,61,59,60,63,64,63,61,62,61,59,59,62,62,60,60,62,64,63,60,59,60,59,59,64,66,62,60,62,63,63,60,60,60,60,60,63,65,63,61,61,62,63,60,62,63,62,59,61,62,60,59,60,62,62,60,63,64,62,60,61,60,59,59,61,62,61,59,61,62,61,63,63,62,61,61,62,61,60,2
61,63,64,64,64,63,63,62,61,60,60,60,62,63,65,67,64,60,59,60,61,60,60,61,62,62,63,65,63,57,57,60,61,61,61,62,62,61,60,61,59,58,59,62,60,61,61,61,63,63,61,59,59,62,63,62,58,58,59,60,64,66,65,62,61,63,63,59,57,57,58,58,64,66,67,63,60,60,60,60,59,59,59,58,62,64,65,62,56,54,58,62,64,63,61,59,61,62,62,59,55,54,56,59,60,61,60,57,62,61,60,60,61,61,61,60,59,59,57,55,63,61,60,62,64,64,62,59,60,59,56,54,60,60,60,62,63,63,60,58,59,59,58,57,2
60,59,57,56,60,62,63,61,58,60,62,60,61,60,59,57,59,59,60,59,57,59,62,63,61,60,59,58,58,57,59,60,57,56,60,62,61,60,59,58,59,57,60,61,58,55,56,59,60,60,59,59,62,58,59,61,57,54,56,59,59,59,60,60,62,57,57,58,57,56,58,60,57,57,58,59,59,55,55,58,58,58,59,58,56,55,55,56,56,54,56,60,61,60,57,53,55,55,56,56,54,55,56,58,60,59,57,55,55,58,59,59,56,56,56,56,56,55,55,54,56,60,62,61,57,57,55,54,53,53,55,57,58,60,60,59,57,57,56,54,53,55,58,62,2
58,56,55,56,55,55,57,60,57,56,56,59,61,57,54,54,56,57,57,58,56,56,57,58,62,59,55,55,56,57,58,59,57,57,58,58,60,60,59,57,56,56,57,59,61,59,57,57,57,58,59,58,56,55,56,56,61,60,58,57,55,56,56,56,57,57,55,52,58,60,60,57,55,56,57,56,57,58,57,54,57,59,60,58,55,59,60,59,57,58,59,59,59,60,60,58,55,58,59,58,58,59,59,57,60,59,54,52,55,54,56,58,57,55,55,56,57,57,52,52,56,52,53,58,57,52,52,56,60,59,55,55,59,54,54,58,58,53,54,59,61,60,57,57,2
60,58,56,55,58,58,58,59,60,58,58,61,57,55,55,57,59,59,58,59,60,58,57,59,56,55,57,59,60,59,58,58,60,59,57,57,58,58,59,60,59,59,57,58,61,61,58,58,57,58,59,59,57,58,57,58,62,63,61,60,55,55,57,59,56,58,58,59,63,64,62,62,55,55,56,57,58,61,61,61,63,64,62,62,57,57,56,54,59,63,63,62,63,63,62,62,58,61,58,56,57,56,59,63,63,61,61,60,58,61,59,57,58,57,60,62,61,60,59,57,59,61,59,57,58,58,60,62,62,63,63,60,59,60,58,57,58,58,60,60,60,63,62,58,2
64,63,62,60,60,61,61,59,60,52,46,45,63,63,63,62,62,62,63,64,57,46,40,43,62,62,63,62,60,59,61,62,51,41,36,42,61,62,62,58,56,56,56,53,43,38,38,42,61,64,62,55,54,57,53,45,37,37,39,40,63,66,63,57,56,59,53,43,35,37,38,39,63,64,63,59,57,56,49,41,37,38,40,42,62,62,62,60,56,50,43,39,39,40,43,46,58,58,58,56,51,45,41,41,41,42,44,45,55,53,51,50,48,46,44,43,44,45,44,42,56,52,47,43,42,42,42,40,43,44,43,40,55,51,45,39,37,38,38,37,38,40,42,41,2
44,40,40,42,47,46,47,48,48,48,49,51,46,43,41,44,49,49,49,49,49,48,49,52,46,43,42,46,51,50,50,50,49,48,50,52,43,41,43,48,50,49,48,48,49,50,51,52,42,43,46,47,48,46,45,46,49,52,52,51,43,48,48,46,46,45,44,45,49,52,52,51,45,47,47,46,46,47,48,48,49,51,52,51,45,44,45,47,47,50,52,50,49,50,51,51,44,43,43,44,47,50,52,52,51,49,48,50,41,42,43,45,48,49,51,51,51,50,49,48,40,42,44,45,47,47,50,52,48,48,50,49,42,45,46,45,44,45,52,53,46,46,52,52,2
52,48,48,52,52,51,51,51,52,55,57,56,52,47,46,50,51,51,51,50,52,54,56,56,53,47,46,49,51,52,52,51,50,52,53,54,54,50,49,51,52,53,55,55,52,52,53,54,53,52,53,54,52,53,56,58,57,56,57,59,51,52,55,55,52,52,55,57,58,57,58,60,50,52,55,56,53,53,55,54,55,55,56,59,50,52,56,57,55,55,55,53,54,54,56,59,49,51,54,56,54,52,52,54,57,56,56,58,49,51,53,55,54,53,55,58,62,58,54,55,50,51,53,55,55,56,58,62,62,58,55,57,51,52,54,56,57,58,60,62,61,60,59,61,2
56,58,61,62,63,63,63,64,64,64,64,63,56,59,61,62,61,62,63,63,64,65,65,65,55,58,60,60,63,64,65,64,64,63,64,66,57,59,60,60,65,66,66,65,63,63,64,66,62,63,63,63,61,63,64,63,63,63,65,67,63,63,63,63,61,62,63,62,62,62,64,65,61,61,62,63,63,63,64,64,64,64,64,64,61,61,62,64,63,63,64,66,67,68,68,68,61,63,63,63,62,63,66,67,66,69,72,69,59,63,65,64,65,66,68,68,67,69,71,69,61,65,64,62,64,65,67,67,66,68,69,68,64,65,64,62,62,63,65,67,67,68,68,67,2
67,65,64,64,66,68,67,66,69,67,66,65,66,65,65,66,67,68,67,65,67,66,66,66,65,65,65,67,68,68,67,65,66,66,66,68,66,66,66,67,68,68,67,66,67,67,67,68,67,66,67,67,68,68,68,67,69,68,68,68,67,67,67,67,68,68,68,68,70,69,69,69,66,67,68,69,69,68,68,68,68,69,70,70,65,67,69,70,70,69,68,67,66,68,70,71,66,64,63,66,69,69,66,63,66,67,68,69,65,65,65,66,68,67,66,65,66,67,69,71,65,67,68,68,68,67,68,68,67,67,70,72,67,69,70,70,69,70,70,70,67,67,70,72,2
65,67,69,71,73,73,73,72,71,72,73,75,67,69,69,70,72,72,72,72,71,72,73,75,70,70,70,68,71,71,71,71,70,71,73,75,71,71,70,68,70,70,70,70,70,71,73,74,70,71,70,68,70,70,70,70,70,72,73,75,70,70,70,70,71,71,71,71,71,72,74,75,70,71,71,71,72,72,72,72,72,73,75,76,71,71,72,72,73,73,72,72,73,74,75,76,70,71,72,73,74,73,72,71,72,73,74,74,71,70,71,72,71,71,72,73,72,72,71,71,72,69,69,70,70,71,72,72,71,70,71,71,72,69,68,70,72,73,72,70,69,69,72,75,2
60,60,62,64,64,62,63,64,67,66,65,65,59,57,57,61,64,63,62,61,64,61,60,62,60,59,61,64,65,62,60,61,63,61,60,64,57,59,64,67,63,58,59,64,63,63,63,66,59,60,62,62,60,58,61,66,68,66,65,65,64,63,63,62,59,59,63,69,66,64,64,65,63,63,63,61,59,59,63,67,65,64,63,64,60,62,64,64,62,61,62,64,65,63,62,63,58,62,65,66,65,64,64,64,65,62,60,62,58,61,63,64,64,64,64,64,64,61,60,62,58,60,62,61,61,62,63,62,63,62,63,64,59,62,63,63,62,63,63,62,64,65,67,67,2
64,63,62,61,64,65,67,68,68,66,64,63,66,67,65,63,65,66,68,68,68,67,65,63,68,70,68,65,66,65,65,68,69,66,64,64,67,68,67,65,67,63,63,68,70,66,63,65,65,64,63,63,64,64,62,63,66,66,65,67,64,63,62,63,66,65,63,64,67,66,64,65,64,63,63,65,65,65,64,65,68,67,66,68,64,64,64,65,66,66,65,66,69,68,66,68,65,65,63,62,66,66,65,66,67,64,61,63,64,63,61,59,63,63,63,63,64,62,59,60,64,61,59,59,60,61,61,63,64,62,60,62,64,61,59,60,62,63,63,64,66,63,60,62,2
67,65,63,63,64,64,62,61,61,61,62,64,67,64,62,63,66,66,64,61,63,61,60,61,64,63,63,64,66,66,63,60,61,61,60,61,63,63,64,65,65,64,61,58,58,61,62,62,63,65,65,63,62,63,63,62,63,61,60,62,63,63,62,61,62,64,64,63,60,60,59,60,64,63,62,62,63,65,63,61,58,57,57,58,65,64,63,64,66,65,61,57,57,57,55,57,64,63,62,63,64,63,59,57,61,59,56,58,62,61,60,59,59,59,59,61,63,62,59,59,61,61,60,59,56,56,59,64,61,62,60,58,62,63,63,62,57,55,59,64,56,59,59,57,2
